srl_key,Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
868,Personal Care,Pampers All Round Protection Pants - Medium,699,17,6,575,50,FALSE,50
869,Personal Care,Pampers Pants - Medium,699,21,1,549,50,FALSE,50
870,Personal Care,Neutrogena Deep Clean Foaming Cleanser,130,11,2,115,50,FALSE,50
871,Personal Care,Neutrogena Deep Clean Facial Cleanser,130,0,4,130,50,FALSE,50
872,Personal Care,Veet Hair Removal Cream (Normal Skin),135,5,6,128,50,FALSE,50
873,Paan Corner,Dettol Original Germ Protection Alcohol Based Hand Sanitizer,25,0,6,25,50,FALSE,50
874,Paan Corner,Veet Sensitive Skin Hair Removal Cream,135,5,6,128,50,FALSE,50
875,Paan Corner,Set Wet Style Vertical Hold Hair Gel,50,10,4,45,50,FALSE,50
876,Paan Corner,Vaseline Skin Protecting Jelly,79,13,6,68,50,FALSE,50
877,Health & Hygiene,Veet Hair Removal Cream (Normal Skin),135,5,6,128,50,FALSE,50
878,Health & Hygiene,Veet Hair Removal Cream Dry Skin,135,5,5,128,50,FALSE,50
879,Health & Hygiene,Moov Fast Pain Relief Cream,189,15,6,160,50,FALSE,50
880,Home & Cleaning,Origami Paper Party Plates,240,0,6,240,580,FALSE,50
881,Health & Hygiene,Veet Sensitive Skin Hair Removal Cream,135,5,6,128,50,FALSE,50
882,Health & Hygiene,Vicks VapoRub,145,11,2,129,50,FALSE,50
883,Health & Hygiene,Dettol Original Germ Protection Alcohol Based Hand Sanitizer,25,0,6,25,50,FALSE,50
884,Home & Cleaning,Airwick EverFresh Gel Bathroom Air Freshener - Citrus Splash,70,10,6,63,50,FALSE,50
885,Home & Cleaning,Airwick EverFresh Gel Bathroom Air Freshener - Lavender Dew,70,10,6,63,50,FALSE,50
886,Home & Cleaning,Origami Good Karma Paper Serviettes ,80,10,6,72,50,FALSE,50
887,Home & Cleaning,Mangalam Camphor,100,10,6,90,50,FALSE,50
888,Home & Cleaning,Shubh kart - Surabhi Camphor Pouch 50g,95,9,6,86,50,FALSE,50
889,Home & Cleaning,Origami Paper Plates,240,15,5,204,50,FALSE,50
890,Home & Cleaning,Odomos Mosquito Repellent Cream ,50,8,6,46,50,FALSE,50
891,Home & Cleaning,Hem Mantra Masala Agarbatti,85,7,1,79,50,FALSE,50
892,Home & Cleaning,Om Bhakti Wick for Diya - Cotton Long Batti ,19,0,4,19,50,FALSE,50
893,Paan Corner,Mamaearth 100% Natural Berry Blast Kids Toothpaste,149,10,4,134,50,FALSE,50
894,Paan Corner,Veet Hair Removal Cream Dry Skin,135,5,5,128,50,FALSE,50
895,Paan Corner,Neutrogena Deep Clean Foaming Cleanser,130,11,2,115,50,FALSE,50
896,Paan Corner,Neutrogena Deep Clean Facial Cleanser,130,0,4,130,50,FALSE,50
897,Paan Corner,Veet Hair Removal Cream (Normal Skin),135,5,6,128,50,FALSE,50
898,Paan Corner,Pampers All Round Protection Pants - Medium,699,17,6,575,50,FALSE,50
899,Paan Corner,Pampers Pants - Medium,699,21,1,549,50,FALSE,50
900,Health & Hygiene,Fine Life Cotton Balls,60,0,0,60,50,TRUE,50
901,Chocolates & Candies,Knorr International Mexican Tomato Corn Soup ,65,6,3,61,52,FALSE,52
902,Ice Cream & Desserts,Knorr International Mexican Tomato Corn Soup ,65,6,3,61,52,FALSE,52
903,Chocolates & Candies,The Whole Truth Double Cocoa Protein Bar No Sugar,100,10,6,90,52,FALSE,52
904,Chocolates & Candies,The Whole Truth Cranberry Protein Bar No Sugar,100,26,6,74,52,FALSE,52
905,Chocolates & Candies,The Whole Truth Peanut Cocoa Protein Bar No Sugar,100,26,6,74,52,FALSE,52
906,Packaged Food,The Whole Truth Double Cocoa Protein Bar No Sugar,100,10,6,90,52,FALSE,52
907,Packaged Food,The Whole Truth Cranberry Protein Bar No Sugar,100,26,6,74,52,FALSE,52
908,Packaged Food,The Whole Truth Peanut Cocoa Protein Bar No Sugar,100,26,6,74,52,FALSE,52
909,Packaged Food,Knorr International Mexican Tomato Corn Soup ,65,6,3,61,52,FALSE,52
910,Ice Cream & Desserts,The Whole Truth Double Cocoa Protein Bar No Sugar,100,10,6,90,52,FALSE,52
911,Ice Cream & Desserts,The Whole Truth Cranberry Protein Bar No Sugar,100,26,6,74,52,FALSE,52
912,Ice Cream & Desserts,The Whole Truth Peanut Cocoa Protein Bar No Sugar,100,26,6,74,52,FALSE,52
913,Cooking Essentials,Smith & Jones Pasta Masala,46,0,6,46,54,FALSE,54
914,Munchies,Smith & Jones Pasta Masala,46,0,6,46,54,FALSE,54
915,Personal Care,Pampers Premium Care Pants - Medium,1099,18,6,899,54,FALSE,54
916,Paan Corner,Pampers Premium Care Pants - Medium,1099,18,6,899,54,FALSE,54
917,Packaged Food,Ching's Instant Hot and Sour Soup,55,0,5,55,55,FALSE,55
918,Packaged Food,Ching's Secret Tomato Soup,55,0,6,55,55,FALSE,55
919,Packaged Food,Ching's Secret Manchow Soup,55,0,3,55,55,FALSE,55
920,Packaged Food,Ching's Secret Sweet Corn Soup,55,0,6,55,55,FALSE,55
921,Chocolates & Candies,Ching's Secret Manchow Soup,55,0,3,55,55,FALSE,55
922,Chocolates & Candies,Ching's Secret Sweet Corn Soup,55,0,6,55,55,FALSE,55
923,Chocolates & Candies,Ching's Secret Tomato Soup,55,0,6,55,55,FALSE,55
924,Chocolates & Candies,Ching's Instant Hot and Sour Soup,55,0,5,55,55,FALSE,55
925,Ice Cream & Desserts,Ching's Secret Tomato Soup,55,0,6,55,55,FALSE,55
926,Ice Cream & Desserts,Ching's Instant Hot and Sour Soup,55,0,5,55,55,FALSE,55
927,Ice Cream & Desserts,Ching's Secret Sweet Corn Soup,55,0,6,55,55,FALSE,55
928,Ice Cream & Desserts,Ching's Secret Manchow Soup,55,0,3,55,55,FALSE,55
929,Biscuits,Lotte Choco Pie Chocolate Cake,25,0,6,25,56,FALSE,56
930,Biscuits,Britannia Good Day Cashew Cookies,10,0,6,10,60,FALSE,58
931,Biscuits,Britannia Treat Creme Wafers - Orange,45,11,6,40,60,FALSE,60
932,Chocolates & Candies,Chings Secret Hot Garlic Instant Noodles,91,0,6,91,60,FALSE,60
933,Chocolates & Candies,Cantina Tabasco Green Sauce,140,15,6,119,60,FALSE,60
934,Chocolates & Candies,MTR Vegetable Upma,25,0,0,25,60,TRUE,60
935,Personal Care,Garnier Colour Naturals Hair Colour - 1 Natural Black,80,0,1,80,60,FALSE,60
936,Biscuits,Sunfeast Mom's Magic Cashew & Almond Biscuit,10,0,0,10,60,TRUE,60
937,Personal Care,Whisper Ultra Soft XL+ Sanitary Pads,555,0,1,555,60,FALSE,60
938,Personal Care,Lakme Sun Expert,225,0,6,225,60,FALSE,60
939,Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,555,0,1,555,60,FALSE,60
940,Paan Corner,Garnier Colour Naturals Hair Colour - 1 Natural Black,80,0,1,80,60,FALSE,60
941,Paan Corner,Lakme Sun Expert,225,0,6,225,60,FALSE,60
942,Home & Cleaning,Om Bhakti Wick for Diya - Cotton Flower Batti ,19,0,4,19,60,FALSE,60
943,Home & Cleaning,Dettol Antiseptic Liquid,33,0,4,33,60,FALSE,60
944,Health & Hygiene,Dettol Antiseptic Liquid,33,0,4,33,60,FALSE,60
945,Home & Cleaning,Godrej Good Night Gold Flash Liquid Vapouriser,89,0,0,89,60,TRUE,60
946,Home & Cleaning,Dettol Antiseptic Liquid,30,0,0,30,60,TRUE,60
947,Health & Hygiene,Organic India Brahmi Bottle,205,20,1,164,60,FALSE,60
948,Health & Hygiene,Organic India Sugar Balance 60 Capsules Bottle,225,0,6,225,60,FALSE,60
949,Health & Hygiene,Whisper Ultra Soft XL+ Sanitary Pads,555,0,1,555,60,FALSE,60
950,Health & Hygiene,Dettol Antiseptic Liquid,30,0,0,30,60,TRUE,60
951,Ice Cream & Desserts,MTR 3 Minute Breakfast - Magic Masala Upma,25,0,6,25,60,FALSE,60
952,Ice Cream & Desserts,Ching's Secret Singapore Curry Instant Noodles,15,0,3,15,60,FALSE,60
953,Ice Cream & Desserts,Yogabar No Added Sugar Protein Bar Brownie,125,15,4,106,60,FALSE,60
954,Ice Cream & Desserts,Cantina Tabasco Red Sauce,140,15,6,119,60,FALSE,60
955,Ice Cream & Desserts,Cantina Tabasco Green Sauce,140,15,6,119,60,FALSE,60
956,Ice Cream & Desserts,Chings Secret Hot Garlic Instant Noodles,91,0,6,91,60,FALSE,60
957,Ice Cream & Desserts,MTR Vegetable Upma,25,0,0,25,60,TRUE,60
958,Chocolates & Candies,Ching's Secret Instant Schezwan Noodles,15,0,6,15,60,FALSE,60
959,Chocolates & Candies,Ching's Secret Instant Hot Garlic Noodles,15,0,3,15,60,FALSE,60
960,Chocolates & Candies,Cantina Tabasco Red Sauce,140,15,6,119,60,FALSE,60
961,Chocolates & Candies,Yogabar No Added Sugar Protein Bar Brownie,125,15,4,106,60,FALSE,60
962,Chocolates & Candies,Ching's Secret Singapore Curry Instant Noodles,15,0,3,15,60,FALSE,60
963,Chocolates & Candies,MTR 3 Minute Breakfast - Magic Masala Upma,25,0,6,25,60,FALSE,60
964,Chocolates & Candies,ChingÆs Secret Chowmein Hakka Noodles Masala ,44,0,2,44,60,FALSE,60
965,Chocolates & Candies,MTR 3 Min Poha,25,0,6,25,60,FALSE,60
966,Chocolates & Candies,Ching's Manchurian Instant Noodles,15,0,5,15,60,FALSE,60
967,Chocolates & Candies,MTR Breakfast Khatta Meetha Poha Mix,25,20,6,20,60,FALSE,60
968,Packaged Food,Ching's Secret Singapore Curry Instant Noodles,15,0,3,15,60,FALSE,60
969,Packaged Food,MTR 3 Minute Breakfast - Magic Masala Upma,25,0,6,25,60,FALSE,60
970,Packaged Food,Yogabar No Added Sugar Protein Bar Brownie,125,15,4,106,60,FALSE,60
971,Packaged Food,ChingÆs Secret Chowmein Hakka Noodles Masala ,44,0,2,44,60,FALSE,60
972,Packaged Food,MTR 3 Min Poha,25,0,6,25,60,FALSE,60
973,Packaged Food,Ching's Manchurian Instant Noodles,15,0,5,15,60,FALSE,60
974,Packaged Food,MTR Breakfast Khatta Meetha Poha Mix,25,20,6,20,60,FALSE,60
975,Packaged Food,Ching's Secret Instant Hot Garlic Noodles,15,0,3,15,60,FALSE,60
976,Packaged Food,Ching's Secret Instant Schezwan Noodles,15,0,6,15,60,FALSE,60
977,Packaged Food,Cantina Tabasco Green Sauce,140,15,6,119,60,FALSE,60
978,Packaged Food,Chings Secret Hot Garlic Instant Noodles,91,0,6,91,60,FALSE,60
979,Packaged Food,Cantina Tabasco Red Sauce,140,15,6,119,60,FALSE,60
980,Ice Cream & Desserts,MTR Breakfast Khatta Meetha Poha Mix,25,20,6,20,60,FALSE,60
981,Ice Cream & Desserts,MTR 3 Min Poha,25,0,6,25,60,FALSE,60
982,Ice Cream & Desserts,Ching's Manchurian Instant Noodles,15,0,5,15,60,FALSE,60
983,Ice Cream & Desserts,ChingÆs Secret Chowmein Hakka Noodles Masala ,44,0,2,44,60,FALSE,60
984,Ice Cream & Desserts,Ching's Secret Instant Hot Garlic Noodles,15,0,3,15,60,FALSE,60
985,Ice Cream & Desserts,Ching's Secret Instant Schezwan Noodles,15,0,6,15,60,FALSE,60
986,Packaged Food,MTR Vegetable Upma,25,0,0,25,60,TRUE,60
987,Munchies,Ching's Paneer Chilli Masala,44,0,4,44,60,FALSE,60
988,Munchies,ChingÆs Secret Chowmein Hakka Noodles Masala ,44,0,2,44,60,FALSE,60
989,Munchies,MTR 3 Min Poha,25,0,6,25,60,FALSE,60
990,Munchies,Ching's Manchurian Instant Noodles,15,0,5,15,60,FALSE,60
991,Munchies,MTR Breakfast Khatta Meetha Poha Mix,25,20,6,20,60,FALSE,60
992,Munchies,Ching's Secret Instant Hot Garlic Noodles,15,0,3,15,60,FALSE,60
993,Munchies,Ching's Secret Instant Schezwan Noodles,15,0,6,15,60,FALSE,60
994,Munchies,Smith & Jones Mutter Paneer Masala,42,0,6,42,60,FALSE,60
995,Munchies,Smith & Jones Shahi Paneer Masala Mix,44,0,6,44,60,FALSE,60
996,Munchies,Ching's Secret Veg Manchurian Masala,44,0,6,44,60,FALSE,60
997,Munchies,Ching's Schezwan Fried Rice(Miracle Masala),44,0,5,44,60,FALSE,60
998,Cooking Essentials,Ching's Paneer Chilli Masala,44,0,4,44,60,FALSE,60
999,Cooking Essentials,Ching's Schezwan Fried Rice(Miracle Masala),44,0,5,44,60,FALSE,60
1000,Cooking Essentials,Ching's Secret Veg Manchurian Masala,44,0,6,44,60,FALSE,60
1001,Cooking Essentials,Smith & Jones Mutter Paneer Masala,42,0,6,42,60,FALSE,60
1002,Cooking Essentials,Smith & Jones Shahi Paneer Masala Mix,44,0,6,44,60,FALSE,60
1003,Cooking Essentials,Ching's Secret Instant Hot Garlic Noodles,15,0,3,15,60,FALSE,60
1004,Cooking Essentials,Ching's Secret Instant Schezwan Noodles,15,0,6,15,60,FALSE,60
1005,Cooking Essentials,MTR Breakfast Khatta Meetha Poha Mix,25,20,6,20,60,FALSE,60
1006,Cooking Essentials,ChingÆs Secret Chowmein Hakka Noodles Masala ,44,0,2,44,60,FALSE,60
1007,Cooking Essentials,MTR 3 Min Poha,25,0,6,25,60,FALSE,60
1008,Cooking Essentials,Ching's Manchurian Instant Noodles,15,0,5,15,60,FALSE,60
1009,Paan Corner,Fem Fairness Naturals Saffron Skin Bleach,85,15,4,72,64,FALSE,64
1010,Paan Corner,Fem Fairness Natural Gold Skin Bleach,85,7,4,79,64,FALSE,64
1011,Personal Care,Fem Fairness Naturals Saffron Skin Bleach,85,15,4,72,64,FALSE,64
1012,Personal Care,Fem Fairness Natural Gold Skin Bleach,85,7,4,79,64,FALSE,64
1013,Chocolates & Candies,Sunfeast Pasta Treat Pack of Tomato Cheese,28,17,0,23,65,TRUE,65
1014,Cooking Essentials,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28,10,1,25,65,FALSE,65
1015,Cooking Essentials,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28,17,3,23,65,FALSE,65
1016,Munchies,Sunfeast Pasta Treat Pack of Tomato Cheese,28,17,0,23,65,TRUE,65
1017,Cooking Essentials,Sunfeast Pasta Treat Pack of Tomato Cheese,28,17,0,23,65,TRUE,65
1018,Munchies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28,10,1,25,65,FALSE,65
1019,Munchies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28,17,3,23,65,FALSE,65
1020,Packaged Food,Sunfeast Pasta Treat Pack of Tomato Cheese,28,17,0,23,65,TRUE,65
1021,Ice Cream & Desserts,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28,17,3,23,65,FALSE,65
1022,Ice Cream & Desserts,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28,10,1,25,65,FALSE,65
1023,Ice Cream & Desserts,Sunfeast Yippee Tricolor Pasta Seasoning,28,17,1,23,65,FALSE,65
1024,Packaged Food,Maggi Ghee Tadka Upma Express Pouch,25,0,6,25,65,FALSE,65
1025,Packaged Food,Sunfeast Yippee Tricolor Pasta Seasoning,28,17,1,23,65,FALSE,65
1026,Packaged Food,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28,17,3,23,65,FALSE,65
1027,Packaged Food,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28,10,1,25,65,FALSE,65
1028,Chocolates & Candies,Sunfeast Yippee Tricolor Pasta Seasoning,28,17,1,23,65,FALSE,65
1029,Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28,17,3,23,65,FALSE,65
1030,Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,28,10,1,25,65,FALSE,65
1031,Chocolates & Candies,Maggi Ghee Tadka Upma Express Pouch,25,0,6,25,65,FALSE,65
1032,Ice Cream & Desserts,Sunfeast Pasta Treat Pack of Tomato Cheese,28,17,0,23,65,TRUE,65
1033,Ice Cream & Desserts,Maggi Ghee Tadka Upma Express Pouch,25,0,6,25,65,FALSE,65
1034,Biscuits,Unibic Fruit & Nut Cookies,25,8,3,23,67,FALSE,67
1035,Chocolates & Candies,Pedigree Puppy Chicken Chunks in Gravy ,35,2,0,34,70,TRUE,70
1036,Chocolates & Candies,Mothers Recipe Papad - Sabudana With Rock Salt,31,9,0,28,70,TRUE,70
1037,Chocolates & Candies,Maggi Chilly Chow Cuppa Noodles,50,0,0,50,70,TRUE,70
1038,Personal Care,Old Spice Original Lather Shaving Cream,75,9,6,68,70,FALSE,70
1039,Personal Care,Old Spice Lime Lather Shaving Cream,75,0,6,75,70,FALSE,70
1040,Personal Care,Colgate Sensitive Plus Anticavity Toothpaste ,140,10,6,126,70,FALSE,70
1041,Paan Corner,Old Spice Lime Lather Shaving Cream,75,0,6,75,70,FALSE,70
1042,Paan Corner,Colgate Sensitive Plus Anticavity Toothpaste ,140,10,6,126,70,FALSE,70
1043,Paan Corner,Old Spice Original Lather Shaving Cream,75,9,6,68,70,FALSE,70
1044,Ice Cream & Desserts,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,60,15,1,51,70,FALSE,70
1045,Ice Cream & Desserts,Mothers Recipe Papad - Sabudana With Rock Salt,31,9,0,28,70,TRUE,70
1046,Ice Cream & Desserts,Maggi Chilly Chow Cuppa Noodles,50,0,0,50,70,TRUE,70
1047,Ice Cream & Desserts,Pedigree Puppy Chicken Chunks in Gravy ,35,2,0,34,70,TRUE,70
1048,Chocolates & Candies,Maggi 2 Minute Masala Noodles,12,0,6,12,70,FALSE,70
1049,Chocolates & Candies,Top Ramen  Noodles Curry Veg Pouch,20,0,1,20,70,FALSE,70
1050,Ice Cream & Desserts,Aashirvaad Suji Halwa With Jaggery,75,0,6,75,70,FALSE,70
1051,Chocolates & Candies,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,60,15,1,51,70,FALSE,70
1052,Chocolates & Candies,Aashirvaad Suji Halwa With Jaggery,75,0,6,75,70,FALSE,70
1053,Chocolates & Candies,Nissin Cup Noodles Tangy Tomato,50,10,2,45,70,FALSE,70
1054,Packaged Food,Nissin Cup Noodles Tangy Tomato,50,10,2,45,70,FALSE,70
1055,Packaged Food,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,60,15,1,51,70,FALSE,70
1056,Packaged Food,Top Ramen  Noodles Curry Veg Pouch,20,0,1,20,70,FALSE,70
1057,Packaged Food,Maggi 2 Minute Masala Noodles,12,0,6,12,70,FALSE,70
1058,Packaged Food,Aashirvaad Suji Halwa With Jaggery,75,0,6,75,70,FALSE,70
1059,Packaged Food,Pedigree Puppy Chicken Chunks in Gravy ,35,2,0,34,70,TRUE,70
1060,Ice Cream & Desserts,Nissin Cup Noodles Tangy Tomato,50,10,2,45,70,FALSE,70
1061,Packaged Food,Mothers Recipe Papad - Sabudana With Rock Salt,31,9,0,28,70,TRUE,70
1062,Packaged Food,Maggi Chilly Chow Cuppa Noodles,50,0,0,50,70,TRUE,70
1063,Ice Cream & Desserts,Maggi 2 Minute Masala Noodles,12,0,6,12,70,FALSE,70
1064,Ice Cream & Desserts,Top Ramen  Noodles Curry Veg Pouch,20,0,1,20,70,FALSE,70
1065,Munchies,Nissin Cup Noodles Tangy Tomato,50,10,2,45,70,FALSE,70
1066,Munchies,Maggi 2 Minute Masala Noodles,12,0,6,12,70,FALSE,70
1067,Munchies,Top Ramen  Noodles Curry Veg Pouch,20,0,1,20,70,FALSE,70
1068,Munchies,Maggi Chilly Chow Cuppa Noodles,50,0,0,50,70,TRUE,70
1069,Munchies,Hershey's Cocoa Powder,95,0,5,95,70,FALSE,70
1070,Cooking Essentials,Hershey's Cocoa Powder,95,0,5,95,70,FALSE,70
1071,Cooking Essentials,Maggi Chilly Chow Cuppa Noodles,50,0,0,50,70,TRUE,70
1072,Cooking Essentials,Nissin Cup Noodles Tangy Tomato,50,10,2,45,70,FALSE,70
1073,Cooking Essentials,Top Ramen  Noodles Curry Veg Pouch,20,0,1,20,70,FALSE,70
1074,Cooking Essentials,Maggi 2 Minute Masala Noodles,12,0,6,12,70,FALSE,70
1075,Cooking Essentials,Maggi Masala Ae Magic,58,6,0,54,72,TRUE,72
1076,Munchies,Maggi Masala Ae Magic,58,6,0,54,72,TRUE,72
1077,Paan Corner,HImalaya Gentle Baby Wipes,200,10,3,180,72,FALSE,72
1078,Paan Corner,Johnson's Baby Skincare Wipes,245,9,6,221,72,FALSE,72
1079,Paan Corner,Pampers Active Baby Diapers New Born Extra Small ,1099,22,3,849,72,FALSE,72
1080,Health & Hygiene,Savlon Germ Protection Wipes,189,10,6,170,72,FALSE,72
1081,Personal Care,Pampers Active Baby Diapers New Born Extra Small ,1099,22,3,849,72,FALSE,72
1082,Personal Care,HImalaya Gentle Baby Wipes,200,10,3,180,72,FALSE,72
1083,Personal Care,Johnson's Baby Skincare Wipes,245,9,6,221,72,FALSE,72
1084,Personal Care,Pears Pure & Gentle Value Pack Of 4 Bathing Soap ,125,0,6,125,75,FALSE,75
1085,Paan Corner,Lux International Creamy White Soap Bar,35,2,6,34,75,FALSE,75
1086,Personal Care,Sensodyne Sensitive Fresh Gel Toothpaste,115,7,0,106,75,TRUE,75
1087,Personal Care,Lux International Creamy White Soap Bar,35,2,6,34,75,FALSE,75
1088,Biscuits,Britannia Nutri Choice Oats Choco Almond Biscuit,25,10,0,22.5,100,TRUE,75
1089,Biscuits,Open Secret Choco Almond Story Box,105,22,0,81,75,TRUE,75
1090,Biscuits,Unibic Choco Nut Cookies,25,8,0,23,75,TRUE,75
1091,Biscuits,Sunfeast Dark Fantasy Choco Fills,35,8,0,32,75,TRUE,75
1092,Biscuits,Britannia Classic Little Hearts ,25,0,0,25,75,TRUE,75
1093,Biscuits,Open Secret Peanut Butter Story Box,105,22,6,81,75,FALSE,75
1094,Biscuits,Open Secret White Choco Story Box,105,22,6,81,75,FALSE,75
1095,Biscuits,Good Day Butter Cookies,10,0,0,10,75,TRUE,75
1096,Chocolates & Candies,Mother's Recipe Potato Papad,31,9,0,28,70,TRUE,75
1097,Chocolates & Candies,Mothers Recipe Rice Papad Ajwain,24,0,0,24,75,TRUE,75
1098,Biscuits,Unibic SugarFree - Oatmeal Cookies,50,16,3,42,75,FALSE,75
1099,Biscuits,Unibic Honey Oatmeal Cookies,25,8,6,23,75,FALSE,75
1100,Biscuits,Britannia Nutri Choice Oats Milk Almond Biscuit,25,10,6,22.5,75,FALSE,75
1101,Biscuits,Dukes Waffy Chocolate Wafers,45,51,4,22,60,FALSE,75
1102,Biscuits,Dukes Waffy Orange Wafers,45,51,5,22,60,FALSE,75
1103,Biscuits,Cadbury Chocobakes Chocolate Filled Cookies ,30,0,5,30,75,FALSE,75
1104,Biscuits,Dukes Waffy Strawberry Wafers,45,51,2,22,60,FALSE,75
1105,Biscuits,Unibic Choco Kiss Cookies,45,15,5,38,75,FALSE,75
1106,Biscuits,Unibic Daily Digestive (Multigrain Cookies),30,6,6,28,75,FALSE,75
1107,Biscuits,Parle Milano Mixed Berries Cookies,35,2,3,34,75,FALSE,75
1108,Biscuits,Parle Hide & Seek Choco Rolls,30,0,1,30,75,FALSE,75
1109,Biscuits,Open Secret Assorted Story Box,105,22,4,81,75,FALSE,75
1110,Biscuits,Unibic SugarFree - Butter Cookies,50,16,6,42,75,FALSE,75
1111,Biscuits,Unibic Cashew Cookies,25,8,6,23,75,FALSE,75
1112,Health & Hygiene,Epigamia Fruit Yogurt Strawberry,40,50,0,20,75,TRUE,75
1113,Health & Hygiene,Epigamia Fruit Yogurt Alphonso Mango,40,50,6,20,75,FALSE,75
1114,Health & Hygiene,Epigamia Fruit Yogurt Vanilla,40,50,6,20,75,FALSE,75
1115,Home & Cleaning,Ujala Superme For Super Whiteness Of Clothes,25,0,0,25,75,TRUE,75
1116,Home & Cleaning,Om Bhakti Wick for Diya - Cotton Long Batti ,20,0,6,20,75,FALSE,75
1117,Home & Cleaning,Ambi Pur Car Freshener Gel - Relaxing Lavender,299,10,2,269,75,FALSE,75
1118,Home & Cleaning,Cherry Blossom Liquid Wax Polish,98,5,6,93,75,FALSE,75
1119,Home & Cleaning,Cherry Blossom Liquid Wax Polish (Dark Tan),98,5,6,93,75,FALSE,75
1120,Home & Cleaning,Odonil Air Freshner Lavender Meadows,75,5,4,71,75,FALSE,75
1121,Paan Corner,Sensodyne Sensitive Fresh Gel Toothpaste,115,7,0,106,75,TRUE,75
1122,Paan Corner,Pears Pure & Gentle Value Pack Of 4 Bathing Soap ,125,0,6,125,75,FALSE,75
1123,Munchies,Smith & Jones Italian Spices Masala Mix,99,0,6,99,75,FALSE,75
1124,Munchies,Smith & Jones Garlic & Herbs Masala Mix,99,0,6,99,75,FALSE,75
1125,Munchies,Smith & Jones Peri Peri Masala,99,0,6,99,75,FALSE,75
1126,Cooking Essentials,Smith & Jones Italian Spices Masala Mix,99,0,6,99,75,FALSE,75
1127,Cooking Essentials,Smith & Jones Garlic & Herbs Masala Mix,99,0,6,99,75,FALSE,75
1128,Cooking Essentials,Smith & Jones Peri Peri Masala,99,0,6,99,75,FALSE,75
1129,Packaged Food,Mother's Recipe Potato Papad,31,9,0,28,70,TRUE,75
1130,Packaged Food,Mothers Recipe Rice Papad Ajwain,24,0,0,24,75,TRUE,75
1131,Ice Cream & Desserts,Mother's Recipe Potato Papad,31,9,0,28,70,TRUE,75
1132,Ice Cream & Desserts,Mothers Recipe Rice Papad Ajwain,24,0,0,24,75,TRUE,75
1133,Ice Cream & Desserts,Weikfield Tomato Salsa Instant Pasta,25,0,1,25,77,FALSE,77
1134,Packaged Food,Weikfield Tomato Salsa Instant Pasta,25,0,1,25,77,FALSE,77
1135,Cooking Essentials,Weikfield Tomato Salsa Instant Pasta,25,0,1,25,77,FALSE,77
1136,Munchies,Weikfield Tomato Salsa Instant Pasta,25,0,1,25,77,FALSE,77
1137,Chocolates & Candies,Weikfield Tomato Salsa Instant Pasta,25,0,1,25,77,FALSE,77
1138,Personal Care,Dettol Lather Shaving Cream,75,5,6,71,78,FALSE,78
1139,Paan Corner,Dettol Lather Shaving Cream,75,5,6,71,78,FALSE,78
1140,Paan Corner,Listerine Original Mouthwash,55,9,6,50,80,FALSE,80
1141,Paan Corner,Dove Dryness Care Conditioner Frizzy & Dry Hair,90,6,4,84,80,FALSE,80
1142,Paan Corner,Colgate Toothpaste For Kids Motu Oatlu,93,0,6,93,80,FALSE,80
1143,Paan Corner,Dove Daily Shine Conditioner,90,10,1,81,80,FALSE,80
